,mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
4367,1,0,2,45,4113,98.0,8,21450.0,121543.4,43104.85,233,Lima,0,2
4368,1,2,1,29,3889,3.0,12,1502.88,600.0,6621.29,202,Lima,0,3
4369,1,1,2,59,10442,3.0,12,1200.0,3132.84,2032.53,214,La Libertad,1,3
4370,1,8,1,43,8039,107.0,12,11500.0,39977.55,57094.38,217,Lima,2,3
4371,1,3,0,29,4233,8.0,12,2000.0,9324.0,10279.17,182,Arequipa,0,3
4372,1,0,2,32,4130,3.0,12,6800.0,4358.86,0.0,219,Cajamarca,1,3
4373,1,0,2,32,4130,3.0,12,6800.0,4358.86,0.0,219,Cajamarca,1,3
4374,1,25,1,29,4458,29.0,12,1133.36,700.0,43.07,171,Lima,2,3
4375,1,0,1,24,5452,3.0,12,650.0,121543.40,2682.97,164,La Libertad,0,3
4376,1,0,2,58,7370,3.0,12,2900.0,121543.40,4269.38,238,Ucayali,0,3
4377,1,0,1,24,5847,17.0,12,2010.0,9249.88,18.06,176,Lima,1,3
4378,1,1,1,30,3718,6.0,12,814.31,700.0,2809.1,197,Lima,0,3
4379,1,2,1,58,10779,3.0,12,1600.0,3400.0,6332.89,200,Lima,1,3
4380,1,2,1,25,3513,3.0,12,953.13,735.0,3573.62,170,Callao,0,3
4381,1,0,1,30,4539,3.0,12,2000.0,6837.0,0.0,183,Junin,0,3
4382,1,0,1,28,4356,26.0,12,3000.0,7741.03,0.0,193,Lima,0,3
4383,1,0,1,26,5360,33.0,12,3300.0,14498.53,3714.33,213,Lima,0,3
4384,1,0,2,32,4325,3.0,12,30000.0,52931.34,0.0,214,Lima,0,3
4385,1,32,1,53,3779,3.0,10,800.0,1818.25,0.0,199,Ica,2,2
4386,1,8,2,50,10169,90.0,12,9000.0,6624.76,0.0,224,Ica,1,3
4387,1,0,1,27,4574,17.0,12,965.58,2805.0,6.13,169,Callao,0,2
4388,1,24,1,39,6151,33.0,12,3100.0,1878.54,16306.89,202,Ancash,0,3
4389,1,1,2,47,9226,11.0,7,12100.0,26008.31,16412.08,219,Lima,0,3
4390,1,0,1,29,4904,29.0,12,8000.0,2284.41,1174.5,200,Lima,1,3
4391,1,1,2,26,3603,27.0,12,2031.49,1500.0,8928.09,218,Lambayeque,0,3
4392,1,0,1,57,9104,11.0,10,1700.0,3000.0,0.0,179,Lima,1,2
4393,1,3,2,40,6943,89.0,12,12050.0,73865.23,2702.59,204,Lima,1,3
4394,1,8,1,36,3868,5.0,12,1400.0,800.0,2159.43,182,Lima,0,3
4395,1,2,1,32,4984,3.0,12,1769.08,2076.2,5183.32,194,Lima,0,2
4396,1,0,1,27,3809,3.0,12,2500.0,9300.0,4110.14,192,Lima,1,2
4397,1,2,1,38,6356,67.0,12,3903.98,3000.0,5506.68,182,Lima,0,2
4398,1,0,1,52,5635,10.0,12,4500.0,121543.40,7203.22,198,Cajamarca,0,3
4399,1,0,1,23,5360,3.0,12,2300.0,121543.40,0.0,188,Lima,0,3
4400,1,0,1,31,4874,18.0,12,3200.0,28660.02,6088.06,211,Lima,0,2
4401,1,0,2,37,4995,11.0,12,3000.0,5500.0,8766.69,221,Ica,1,3
4402,1,1,1,33,5270,29.0,12,4000.0,28874.15,1108.05,216,Lima,1,3
4403,1,0,1,23,3930,6.0,12,2800.0,12690.0,29896.26,195,Piura,1,3
4404,1,0,2,37,3960,3.0,11,2004.44,1000.0,3104.01,201,La Libertad,3,2
4405,1,0,2,30,4598,20.0,12,2350.0,14539.53,3770.13,233,Lima,2,3
4406,1,0,1,42,4539,8.0,12,2110.36,500.0,9180.81,185,Junin,0,2
4407,1,0,2,42,5360,26.0,12,6300.0,13734.14,0.0,236,Lima,0,3
4408,1,8,2,53,8070,32.0,12,1000.0,6125.58,15206.53,224,Lima,0,3
4409,1,32,1,33,4964,3.0,12,1000.0,121543.40,1125.04,175,Callao,3,2
4410,1,238,2,42,6090,48.0,12,2100.0,3645.0,0.0,215,Ancash,4,2
4411,1,25,1,33,5482,15.0,12,1451.12,2200.0,8.54,196,Lima,1,2
4412,1,0,2,28,4995,3.0,12,2300.0,4418.0,8850.06,211,Junin,1,2
4413,1,2,1,27,4509,3.0,12,1250.0,7960.0,3685.98,172,Lima,1,3
4414,1,19,1,37,3017,29.0,12,2800.0,1500.0,9198.16,194,Arequipa,0,2
4415,1,1,2,39,4843,3.0,12,3829.94,2580.0,10833.33,240,Arequipa,1,3
4416,1,22,1,25,5482,37.0,12,1500.0,3036.45,384.67,179,Lima,3,3
4417,1,0,1,32,8070,8.0,12,2000.0,6336.0,12138.97,180,Ancash,0,2
4418,1,13,1,62,4174,3.0,12,1800.0,9694.1,3721.26,199,Lima,1,2
4419,1,25,2,33,4629,50.0,12,2500.0,13629.79,2010.11,235,Lima,3,3
4420,1,2,2,30,5666,24.0,12,1381.0,1182.09,2500.0,194,Lima,0,2
4421,1,16,1,39,8039,3.0,12,2800.0,628.82,0.0,195,Lima,1,3
4422,1,0,2,38,7186,16.0,12,8000.0,21704.83,2221.06,221,Callao,0,3
4423,1,0,1,51,6456,24.0,12,2100.0,2068.85,1960.45,224,Callao,0,3
4424,1,6,1,32,5605,3.0,12,2700.0,121543.40,0.0,203,Junin,2,3
4425,1,0,2,50,9378,47.0,0,3000.0,121543.40,0.0,224,Arequipa,0,3
4426,1,0,1,37,6670,101.0,12,5250.0,32121.75,0.0,223,Lima,2,3
4427,1,69,1,42,4358,28.0,12,817.47,1760.0,0.0,192,Lima,3,2
4428,1,0,1,49,4417,31.0,12,5601.0,21938.92,2118.53,219,Lima,1,3
4429,1,0,2,37,4264,90.0,12,5500.0,5523.04,0.0,216,Arequipa,0,3
4430,1,6,1,37,6090,3.0,9,2100.0,121543.40,0.0,209,Lima,1,3
4431,1,0,1,43,4264,107.0,12,8868.0,83975.87,7278.29,200,Lima,1,3
4432,1,24,1,36,4113,65.0,12,3000.0,38037.2,16404.7,202,Lima,0,3
4433,1,21,2,64,5240,3.0,12,1300.0,575.33,646.09,210,Lima,0,0
4434,1,0,1,38,4448,3.0,12,2000.0,121543.40,0.0,180,Lima,2,2
4435,1,2,1,32,5391,3.0,12,1105.86,121543.40,4637.73,175,Lima,1,2
4436,1,0,1,47,4052,104.0,12,4750.0,9000.0,6001.54,205,Lima,0,3
4437,1,0,1,41,8070,3.0,12,1920.0,3783.65,1949.18,193,Piura,1,3
4438,1,0,1,55,14126,123.0,0,5356.0,48756.14,2737.12,191,Lima,0,2
4439,1,0,2,40,5666,100.0,1,5555.0,11728.71,34679.28,204,Junin,0,3
4440,1,0,1,41,5209,3.0,12,770.0,1978.55,892.24,180,Lima,0,2
4441,1,22,2,26,4196,24.0,12,887.72,1000.0,62.15,188,Ica,1,2
4442,1,0,1,36,5026,23.0,12,1875.0,121543.40,2161.7,180,Lima,0,0
4443,1,0,1,54,8588,3.0,10,2340.0,400.1,0.0,212,Lima,1,3
4444,1,0,1,25,3809,3.0,12,1800.0,1050.0,0.0,193,Lima,0,2
4445,1,0,2,25,3656,16.0,12,5000.0,5300.0,280.51,213,La Libertad,1,3
4446,1,0,2,41,5666,101.0,1,5555.0,16880.51,34100.33,204,Junin,0,3
4447,1,1,2,34,4721,98.0,12,7248.19,6155.08,57094.38,221,Lima,1,3
4448,1,0,1,42,5360,45.0,12,4500.0,121543.40,57094.38,205,La Libertad,0,3
4449,1,0,1,38,4598,6.0,12,14850.0,121543.40,142.86,202,Lima,0,3
4450,1,19,2,26,5694,3.0,12,30000.0,29500.0,0.0,225,Piura,1,3
4451,1,0,1,55,12999,3.0,12,2400.0,1895.02,3387.42,177,Lima,0,2
4452,1,23,2,25,3899,15.0,2,3500.0,5105.0,0.0,208,Junin,1,3
4453,1,0,1,39,8708,88.0,12,7000.0,55921.04,110.8,221,Lima,1,3
4454,1,0,2,55,7400,83.0,6,14200.0,121543.4,23745.21,226,Lima,0,3
4455,1,0,1,34,3595,24.0,3,1100.0,6570.0,0.0,177,Lima,0,2
4456,1,0,2,34,4833,3.0,12,3725.46,2345.0,5767.24,201,Lima,0,2
4457,1,2,1,30,3351,11.0,12,794.45,900.0,2167.62,175,Lima,0,2
4458,1,0,1,41,5513,104.0,12,2855.54,48816.11,1003.83,205,Lima,2,3
4459,1,0,2,35,3748,3.0,12,17858.0,61021.2,0.0,221,Lima,0,3
4460,1,11,1,38,4205,96.0,12,6353.0,32461.99,0.0,214,Lima,1,3
4461,1,0,2,33,4623,33.0,12,5845.5,5500.0,26525.4,219,Cajamarca,0,3
4462,1,0,1,35,6365,6.0,12,11341.0,47900.0,0.0,221,Lima,1,3
4463,1,25,1,37,4052,50.0,12,4697.0,7400.0,240.13,196,Lima,3,3
4464,1,0,2,30,6090,12.0,9,1150.0,225.25,69.91,194,Arequipa,0,2
4465,1,0,2,40,4598,19.0,12,3900.0,9029.89,5550.49,226,La Libertad,0,3
4466,1,0,2,37,4935,4.0,12,8093.0,8700.0,27798.28,226,Lima,0,3
4467,1,0,1,33,6456,76.0,9,2800.0,15610.27,11438.73,212,Lima,1,3
4468,1,0,1,37,4843,11.0,12,8000.0,23549.6,23215.54,221,Lima,0,3
4469,1,0,1,52,3960,3.0,12,1144.09,1900.0,108.96,178,Piura,0,0
4470,1,0,1,28,4065,9.0,12,1057.03,5180.12,4699.88,183,Lima,0,3
4471,1,0,1,51,14887,57.0,12,4500.0,20317.09,2987.06,197,Lima,1,2
4472,1,0,1,25,4052,13.0,12,2500.0,14830.37,4560.62,213,Lima,0,3
4473,1,0,1,29,4813,15.0,12,1400.0,16562.99,0.0,180,Lima,0,3
4474,1,0,2,49,4570,7.0,6,15000.0,16330.8,413.56,196,La Libertad,4,2
4475,1,4,2,29,4995,54.0,12,15900.0,81982.81,57094.38,239,Lima,0,3
4476,1,2,1,36,5666,3.0,12,2000.0,121543.40,7273.62,185,Lima,0,3
4477,1,25,2,29,5786,43.0,12,1100.0,7048.1,0.0,188,Lima,1,3
4478,1,25,2,53,3826,19.0,12,2250.0,2860.0,252.83,216,Arequipa,1,2
4479,1,0,1,21,4782,3.0,12,1232.38,2122.34,5720.35,164,Lima,0,3
4480,1,0,1,33,5544,30.0,2,1405.04,3073.35,1095.43,199,Lima,0,3
4481,1,27,1,36,7431,39.0,12,4200.0,204.0,4619.83,202,Cajamarca,0,3
4482,1,27,1,36,7431,39.0,12,4200.0,204.0,4619.83,202,Cajamarca,0,3
4483,1,24,1,57,5087,22.0,12,1360.0,1082.76,358.29,214,Lima,0,3
4484,1,0,1,30,5635,18.0,12,2700.0,7587.02,0.0,214,Lima,0,3
4485,1,27,1,41,4478,31.0,10,6000.0,13118.13,5045.64,205,Lambayeque,0,3
4486,1,0,1,32,6243,39.0,12,2640.88,5165.9,3694.85,180,Moquegua,0,2
4487,1,0,1,32,4478,3.0,12,1800.0,121543.40,0.0,181,Piura,2,3
4488,1,2,1,37,4721,26.0,12,5600.0,10712.32,1236.18,202,Lima,1,3
4489,1,16,2,55,9592,3.0,6,30000.0,121543.40,0.0,250,Lima,0,3
4490,1,1,1,32,6307,28.0,12,1326.49,1500.0,1675.33,192,Ica,0,2
4491,1,0,2,61,8374,64.0,12,12000.0,29847.59,2867.61,238,La Libertad,0,3
4492,1,0,1,28,4021,29.0,12,3500.0,20510.0,1237.48,211,Lima,1,2
4493,1,0,1,34,5847,3.0,12,3200.0,7800.0,6800.62,214,Lima,1,3
4494,1,0,1,31,4598,12.0,12,3061.52,1799.0,694.24,192,Arequipa,0,2
4495,1,0,2,32,6913,54.0,0,10100.0,65150.09,929.07,218,Lima,1,3
4496,1,0,1,30,5482,20.0,12,800.0,121543.40,0.0,183,Lima,0,3
4497,1,0,1,35,4448,3.0,12,14100.0,12165.02,0.0,211,Lima,1,3
4498,1,0,1,41,5360,27.0,12,2300.0,23372.51,940.78,205,Lima,2,3
4499,1,0,1,40,8101,79.0,12,1347.8,8555.0,839.26,180,Lima,1,2
4500,1,0,1,53,5666,3.0,12,9740.0,32184.74,3679.45,212,Lima,0,3
4501,1,0,1,33,6382,31.0,12,2481.35,20899.5,3652.84,195,Lima,1,3
4502,1,0,1,29,6456,21.0,12,8900.0,16973.66,1746.81,229,Lima,2,3
4503,1,31,1,56,10839,14.0,12,3557.0,4898.73,0.0,197,Lima,1,3
4504,1,2,2,33,6000,87.0,12,4800.0,4495.09,806.59,212,Lima,1,3
4505,1,2,2,33,6000,87.0,12,4800.0,4495.09,806.59,212,Lima,1,3
4506,1,0,1,24,4025,3.0,12,1300.0,200.0,5114.49,159,Lima,0,3
4507,1,2,1,21,3626,3.0,12,900.0,750.0,1990.87,164,Lima,0,3
4508,1,0,2,37,7796,3.0,12,2697.0,121543.40,1032.44,214,Junin,0,3
4509,1,0,2,49,6335,50.0,12,8500.0,4598.18,4564.14,205,Ancash,0,3
4510,1,0,1,62,6456,90.0,12,30000.0,96562.08,25588.7,211,Lima,0,1
4511,1,2,2,44,7612,3.0,12,1600.0,121543.40,2050.82,204,Lima,0,2
4512,1,0,1,31,3705,78.0,12,2345.37,9134.0,0.0,192,Lima,1,2
4513,1,18,2,52,13761,4.0,10,5500.0,10000.0,40133.71,224,Arequipa,1,3
4514,1,0,2,36,5962,58.0,12,2129.42,1700.0,1635.26,221,Ica,1,3
4515,1,0,2,58,5460,20.0,12,800.0,121543.40,790.08,213,Lima,0,2
4516,1,0,2,41,5056,3.0,11,3500.0,121543.40,0.0,224,Arequipa,0,3
4517,1,0,1,40,7492,3.0,12,4500.0,121543.40,0.0,200,Lima,0,3
4518,1,2,1,25,4478,8.0,12,6500.0,21405.4,43633.62,208,Lima,1,3
4519,1,1,0,30,6234,3.0,12,824.93,1755.0,1434.9,176,Piura,0,2
4520,1,0,1,30,3779,20.0,12,13830.0,8000.0,15011.67,200,Lima,0,3
4521,1,1,1,49,5087,91.0,11,16250.0,84380.4,57094.38,173,Lima,1,3
4522,1,0,2,39,3656,12.0,12,6350.0,25786.0,6417.83,221,Lima,1,3
4523,1,2,2,32,4120,3.0,12,2099.28,5612.71,935.89,211,Lima,0,2
4524,1,0,2,34,3796,19.0,12,1529.98,1880.0,4676.0,189,Huanuco,0,2
4525,1,1,2,37,7673,59.0,12,6600.0,8677.56,0.0,220,Lima,1,3
4526,1,2,2,28,6709,11.0,12,2500.0,7695.73,6278.3,219,Piura,1,3
4527,1,0,1,32,4478,3.0,12,1800.0,121543.40,0.0,181,Piura,2,3
4528,1,0,2,43,6085,3.0,0,6500.0,50575.0,57094.38,204,La Libertad,0,3
4529,1,6,1,23,4052,23.0,12,3068.75,12952.0,12630.44,188,Lima,3,3
4530,1,0,1,35,6243,44.0,0,8080.0,19930.75,0.0,170,Lima,1,3
4531,1,0,1,49,5474,34.0,12,1343.57,11500.0,382.26,178,La Libertad,1,0
4532,1,0,1,24,3687,14.0,12,620.0,500.0,0.0,175,Arequipa,3,2
4533,1,0,1,35,4509,23.0,12,2040.0,744.14,3091.37,204,Lima,1,3
4534,1,0,1,46,6396,93.0,12,6000.0,11100.0,1041.4,198,Lima,4,3
4535,1,0,2,39,8892,87.0,12,12350.0,22917.27,0.0,218,Lima,0,3
4536,1,0,1,40,9653,3.0,12,1403.29,121543.40,3309.37,217,Lima,0,3
4537,1,0,1,27,4904,3.0,12,3000.0,3341.21,0.0,201,Lima,0,3
4538,1,0,1,38,3687,10.0,12,10000.0,31408.0,5405.99,197,Lima,0,3
4539,1,0,1,37,4174,20.0,12,7800.0,689.73,514.35,221,Cajamarca,0,3
4540,1,1,1,32,4541,14.0,12,1458.37,3500.0,4419.65,183,Lima,0,3
4541,1,29,1,42,11814,91.0,12,2208.0,5734.82,4868.39,198,Lima,2,3
4542,1,2,1,29,3646,3.0,12,2079.0,121543.40,1085.44,171,Lima,0,0
4543,1,23,1,37,4205,16.0,12,3200.0,11826.34,616.31,195,Lima,1,3
4544,1,1,2,21,5360,8.0,11,865.48,800.0,1285.25,202,Lima,0,3
4545,1,0,2,48,14797,99.0,5,6168.06,121543.40,1895.86,217,Lima,0,3
4546,1,2,2,36,5909,3.0,12,1300.0,121543.40,403.57,204,Lima,0,3
4547,1,0,1,35,4144,3.0,10,7800.0,121543.40,0.0,202,Lima,0,3
4548,1,0,1,38,7370,92.0,12,11233.0,1342.35,0.0,202,Ica,0,3
4549,1,0,1,38,7370,92.0,12,11233.0,1342.35,0.0,202,Ica,0,3
4550,1,9,1,50,3748,3.0,12,1450.0,121543.40,0.0,184,Arequipa,2,3
4551,1,1,1,30,4782,79.0,10,20166.0,17332.0,57094.38,214,Lima,0,3
4552,1,2,1,34,7278,3.0,12,3000.0,96.38,0.0,187,Piura,1,3
4553,1,19,1,36,4264,57.0,12,3139.0,13006.89,0.0,202,Lima,1,3
4554,1,0,1,33,3656,3.0,11,2100.0,7400.0,9512.57,200,Lima,0,3
4555,1,0,1,38,5148,15.0,12,1000.0,121543.40,2045.9,177,Junin,0,2
4556,1,35,1,37,6943,75.0,12,10000.0,4144.19,0.0,212,Lima,3,3
4557,1,2,2,31,6212,3.0,12,2300.0,1840.0,3633.54,211,La Libertad,0,2
4558,1,21,1,24,4570,18.0,12,2500.0,5230.0,0.0,188,Lima,0,3
4559,1,0,1,35,4386,3.0,12,3500.0,121543.40,135.57,227,Piura,0,2
4560,1,0,1,26,4964,48.0,12,2300.0,1340.63,0.0,206,Lima,0,3
4561,1,0,2,31,7186,66.0,12,3156.0,5722.44,0.0,219,Lima,2,3
4562,1,8,1,54,8192,62.0,12,2400.0,29666.85,2473.04,217,Lima,1,3
4563,1,53,1,43,3991,3.0,12,2550.0,121543.40,0.0,205,Pasco,2,3
4564,1,0,1,43,6790,76.0,12,8000.0,13584.93,4909.05,191,Lima,0,3
4565,1,0,2,41,3682,8.0,12,1593.36,2000.0,8992.73,201,Arequipa,0,2
4566,1,0,1,34,8647,8.0,12,1500.0,5900.0,10258.6,179,Lima,0,2
4567,1,0,1,51,6335,39.0,12,1200.0,15503.81,4892.31,187,Callao,0,3
4568,1,0,1,55,5939,10.0,12,1761.3,2785.0,1240.5,196,Lima,1,2
4569,1,33,1,47,12179,3.0,12,2000.0,121543.40,0.0,186,Junin,2,3
4570,1,0,0,37,4995,25.0,12,14000.0,121543.40,12140.75,189,Lima,0,3
4571,1,0,0,37,4995,25.0,12,14000.0,121543.40,12140.75,189,Lima,0,3
4572,1,0,1,40,7005,19.0,3,5563.0,5368.8,40464.27,198,Cuzco,1,3
4573,1,30,1,28,4021,3.0,12,4054.39,1000.0,3522.1,195,Lima,3,3
4574,1,24,2,54,17413,89.0,0,2700.0,2756.3,1280.69,204,Lima,0,3
4575,1,0,1,35,5847,8.0,12,3300.0,20800.0,1451.53,216,Lima,1,3
4576,1,1,1,38,4205,15.0,12,2168.96,121543.40,8134.01,185,San Martin,0,3
4577,1,0,2,33,6151,49.0,11,14350.0,39913.5,20.6,214,La Libertad,0,3
4578,1,0,2,44,11022,3.0,10,754.79,448.4,3197.46,199,Piura,1,2
4579,1,0,2,44,4264,50.0,12,1353.34,19026.36,5236.54,200,Lima,0,3
4580,1,0,1,38,6212,79.0,12,5500.0,121543.40,0.0,199,Lima,0,3
4581,1,2,1,37,7917,19.0,12,2100.0,2000.0,2974.46,194,Ayacucho,1,2
4582,1,11,2,43,6256,3.0,12,2120.0,7460.0,3581.05,219,Piura,1,3
4583,1,0,1,37,7005,3.0,12,2524.42,10815.98,16135.62,194,Lima,0,2
4584,1,0,2,37,4021,50.0,11,14214.0,54548.56,0.0,235,Lima,1,3
4585,1,0,1,30,5270,43.0,12,2800.0,3000.0,4153.48,211,Lima,0,2
4586,1,19,2,27,4052,37.0,12,5100.0,17450.0,2902.0,227,Lima,4,3
4587,1,0,1,33,7520,54.0,11,2200.0,908.18,969.89,205,Piura,1,3
4588,1,0,1,31,6107,3.0,12,1015.7,3180.0,3626.96,175,Lima,0,2
4589,1,29,2,55,10473,11.0,12,2200.0,6688.52,883.21,233,Lima,1,3
4590,1,28,2,34,4325,60.0,12,4000.0,6613.19,8967.02,221,Lima,1,3
4591,1,0,0,45,4964,102.0,12,2322.38,121543.40,17764.62,201,Arequipa,0,3
4592,1,51,1,22,6090,13.0,12,2100.0,121543.40,0.0,181,Callao,0,3
4593,1,8,1,31,6090,7.0,12,1237.93,7993.92,1928.88,180,Lima,0,3
4594,1,2,1,39,4052,110.0,12,1085.93,2372.55,5581.16,188,Cuzco,0,3
4595,1,0,2,52,8588,75.0,12,6600.0,32788.37,22831.89,238,Lima,0,3
4596,1,9,1,28,6000,48.0,12,2100.0,607.82,0.0,233,Lima,2,3
4597,1,0,1,43,5056,3.0,12,3100.0,121543.40,121.39,180,Arequipa,4,3
4598,1,0,2,29,4562,9.0,12,1655.5,9443.0,0.0,219,Ancash,0,3
4599,1,0,2,30,5074,38.0,12,2398.78,1500.0,10746.23,194,Ica,0,2
4600,1,0,1,31,3534,28.0,12,2800.0,9259.37,1158.05,214,Lima,0,3
4601,1,2,1,40,8281,3.0,12,1538.16,3626.0,7095.23,188,Puno,0,3
4602,1,14,1,42,6640,3.0,12,7837.2,1870.0,0.0,177,Lima,1,2
4603,1,0,1,45,6121,42.0,12,2200.0,5840.54,3089.46,187,Lima,0,3
4604,1,0,1,47,6517,3.0,10,2400.0,8814.21,0.0,224,Lima,0,3
4605,1,0,1,47,6640,33.0,12,1500.0,5426.26,3161.88,185,Lima,0,3
4606,1,0,2,64,6304,52.0,0,30000.0,5500.0,4131.59,230,Lima,0,3
4607,1,2,2,40,5878,90.0,12,7500.0,15127.3,11046.6,224,Lima,0,3
4608,1,1,2,34,9043,3.0,12,1600.0,121543.40,0.0,214,Ica,0,3
4609,1,9,1,36,6578,55.0,12,4500.0,121543.40,0.0,192,La Libertad,0,2
4610,1,1,1,34,4629,3.0,12,850.0,7184.97,3257.62,177,Lima,0,2
4611,1,0,1,31,3764,17.0,12,5313.45,1000.0,14417.25,192,Lima,0,2
4612,1,0,1,23,4760,3.0,12,868.57,315.0,4034.59,156,Lima,0,2
4613,1,0,1,36,5087,36.0,12,3500.0,18894.98,8.06,197,Lima,0,3
4614,1,21,2,22,4478,38.0,12,1314.93,1225.0,5427.41,185,Ica,1,3
4615,1,0,1,34,3840,56.0,11,2000.0,10560.55,3067.65,190,Lima,0,3
4616,1,0,1,61,8647,3.0,12,2000.0,9860.0,7041.61,211,Lima,0,2
4617,1,0,2,34,5544,83.0,12,25000.0,14625.83,15903.85,221,Lima,0,3
4618,1,0,1,48,4904,11.0,12,3500.0,9750.0,3924.18,197,Lima,0,2
4619,1,0,1,35,4721,72.0,12,3600.0,3202.39,143.82,216,Lima,1,3
4620,1,0,2,26,4052,3.0,12,9850.0,22570.0,0.0,213,Lima,0,3
4621,1,0,1,37,9226,34.0,8,9000.0,13210.96,5914.12,192,Lima,0,3
4622,1,16,1,46,7551,3.0,12,5050.0,121543.40,0.0,200,Lima,1,3
4623,1,5,0,37,7643,11.0,12,1319.66,320.0,7260.77,180,Lima,0,2
4624,1,0,1,39,5847,3.0,12,2500.0,121543.40,9294.33,174,Arequipa,0,2
4625,1,2,2,35,11204,3.0,12,1850.0,3066.46,1405.24,221,Cajamarca,0,3
4626,1,0,1,52,6059,91.0,12,15170.0,11570.85,2089.07,200,Lima,1,3
4627,1,8,2,34,4412,42.0,12,3256.32,4760.0,6720.4,218,Lambayeque,2,3
4628,1,0,1,30,4660,6.0,12,3289.5,5250.0,16115.43,200,Lima,4,3
4629,1,18,1,30,5179,35.0,12,2100.0,121543.40,6129.41,203,Ica,1,3
4630,1,0,1,31,4021,17.0,12,1337.77,1100.0,2570.1,170,Junin,0,2
4631,1,0,1,55,3637,29.0,11,3110.24,8895.67,117.0,214,La Libertad,1,3
4632,1,0,2,45,5117,103.0,12,7500.0,16740.0,1311.47,197,Piura,0,3
4633,1,0,2,27,4813,22.0,12,1750.0,121543.40,0.09,234,Tacna,0,3
4634,1,0,1,31,4751,30.0,12,600.0,5352.26,495.95,178,Lima,0,3
4635,1,0,2,53,7247,110.0,9,11700.0,76034.0,15587.27,223,Lima,0,3
4636,1,0,1,32,4570,25.0,12,3200.0,2106.72,0.0,219,Lima,2,3
4637,1,28,1,52,7186,87.0,12,8633.0,38553.34,6392.71,205,Lima,1,3
4638,1,8,1,33,5939,52.0,12,2500.0,3770.74,6647.03,200,Lima,1,3
4639,1,0,1,63,6456,23.0,12,6600.0,2804.56,400.63,218,Ica,0,3
4640,1,2,1,40,3809,122.0,12,16241.0,29300.0,57094.38,219,Lambayeque,0,3
4641,1,0,1,41,8557,21.0,12,3000.0,121543.40,4417.04,205,Ica,0,3
4642,1,0,2,52,8557,68.0,12,6600.0,54236.63,1668.42,200,Lima,0,3
4643,1,0,1,33,6456,75.0,9,2800.0,14237.01,11805.97,212,Lima,1,3
4644,1,0,2,46,5482,30.0,12,2576.76,3596.17,1524.62,224,Ica,1,3
4645,1,0,1,28,4478,15.0,12,1800.0,121543.40,0.0,173,Lima,0,2
4646,1,0,1,37,4904,3.0,12,2100.0,9954.54,7875.46,214,Callao,1,3
4647,1,0,2,44,6090,3.0,12,7201.11,8488.18,0.0,218,Lima,1,3
4648,1,0,2,53,14491,64.0,12,3880.0,7008.68,379.74,176,Lambayeque,0,2
4649,1,24,2,49,8070,46.0,12,2238.57,4109.23,0.0,204,Lima,2,2
4650,1,0,2,50,7735,26.0,9,5700.0,10330.0,2210.91,224,Arequipa,1,3
4651,1,1,1,33,6365,3.0,12,834.04,1235.2,4042.57,177,Junin,0,2
4652,1,0,0,39,6425,24.0,12,3546.0,1032.33,828.65,213,Arequipa,0,3
4653,1,0,2,40,4598,20.0,12,3900.0,9080.84,5629.67,233,La Libertad,0,3
4654,1,8,1,29,4205,48.0,12,3417.0,4000.0,1364.99,200,Lima,0,3
4655,1,25,1,51,4629,17.0,12,1007.33,121543.40,0.0,180,La Libertad,2,2
4656,1,0,1,28,4083,3.0,12,1600.0,1150.0,7994.73,175,Lima,0,3
4657,1,0,1,41,3868,86.0,12,12500.0,121543.4,9201.18,205,Lima,1,3
4658,1,1,1,40,9743,74.0,12,2200.0,3703.53,1225.31,200,Callao,0,2
4659,1,0,2,54,9378,104.0,12,13400.0,121543.4,45029.04,224,Lima,2,3
4660,1,0,2,48,12849,3.0,6,8857.51,18249.21,57094.38,196,Lima,1,3
4661,1,8,2,35,5148,40.0,12,4571.0,10506.1,43378.47,240,Lima,3,3
4662,1,6,2,53,13395,113.0,4,9208.0,33369.67,55665.36,204,Lima,0,3
4663,1,0,2,39,4721,24.0,12,24000.0,8375.66,794.41,221,Ancash,0,3
4664,1,0,1,32,6182,36.0,12,2600.0,5355.0,1418.22,200,Lima,0,3
4665,1,1,1,41,4296,17.0,12,1305.76,500.0,1750.25,183,Lima,0,0
4666,1,0,2,47,4386,87.0,12,4700.0,16589.73,3444.75,224,Lima,0,3
4667,1,0,2,64,11145,3.0,12,9000.0,3450.31,27443.41,238,Lima,0,3
4668,1,8,1,53,5666,28.0,12,17500.0,121543.40,369.68,189,Lima,1,3
4669,1,2,2,29,6335,37.0,12,2121.0,4500.0,3692.73,204,La Libertad,0,2
4670,1,1,2,24,4874,3.0,0,6500.0,49.7,0.0,175,Arequipa,0,3
4671,1,53,2,42,5817,18.0,12,30000.0,121543.40,0.0,201,Ancash,0,3
4672,1,9,2,41,5056,104.0,12,13199.0,44772.2,3315.37,217,Lima,1,3
4673,1,4,1,35,5605,24.0,12,2238.0,1158.94,1457.09,202,Lima,0,3
4674,1,0,1,39,4417,3.0,12,2100.0,8613.6,22306.78,175,Lima,0,3
4675,1,0,1,39,8557,3.0,12,1170.0,121543.40,267.0,208,Lima,0,3
4676,1,0,1,45,7155,97.0,12,5267.0,6964.87,5559.44,198,Lima,0,3
